id,student_id,reward_type_id,month_number,month,year,issued_at,performance_percentage
3523,23,5,8,May,2025,2025-05-30 00:00:00,95%
3524,24,5,8,May,2025,2025-05-30 00:00:00,95%
3525,25,9,8,May,2025,2025-05-30 00:00:00,60%
3526,26,7,8,May,2025,2025-05-30 00:00:00,95%
3527,27,7,8,May,2025,2025-05-30 00:00:00,95%
3528,28,5,8,May,2025,2025-05-30 00:00:00,60%
3529,29,8,8,May,2025,2025-05-30 00:00:00,95%
3530,30,9,8,May,2025,2025-05-30 00:00:00,60%
3531,31,7,8,May,2025,2025-05-30 00:00:00,60%
3532,32,2,8,May,2025,2025-05-30 00:00:00,95%
3533,33,5,8,May,2025,2025-05-30 00:00:00,60%
3534,34,9,8,May,2025,2025-05-30 00:00:00,95%
3535,35,1,8,May,2025,2025-05-30 00:00:00,60%
3536,36,5,8,May,2025,2025-05-30 00:00:00,95%
3537,37,1,8,May,2025,2025-05-30 00:00:00,95%
3538,38,4,8,May,2025,2025-05-30 00:00:00,95%
3539,39,2,8,May,2025,2025-05-30 00:00:00,60%
3540,40,3,8,May,2025,2025-05-30 00:00:00,95%
3541,41,8,8,May,2025,2025-05-30 00:00:00,95%
3542,42,4,8,May,2025,2025-05-30 00:00:00,95%
3543,43,7,8,May,2025,2025-05-30 00:00:00,95%
3544,44,7,8,May,2025,2025-05-30 00:00:00,60%
3545,45,1,8,May,2025,2025-05-30 00:00:00,95%
3546,46,2,8,May,2025,2025-05-30 00:00:00,95%
3547,47,6,8,May,2025,2025-05-30 00:00:00,95%
3548,48,8,8,May,2025,2025-05-30 00:00:00,95%
3549,49,2,8,May,2025,2025-05-30 00:00:00,60%
3550,50,6,8,May,2025,2025-05-30 00:00:00,95%
3551,51,3,8,May,2025,2025-05-30 00:00:00,60%
3552,52,7,8,May,2025,2025-05-30 00:00:00,95%
3553,53,9,8,May,2025,2025-05-30 00:00:00,95%
3554,54,2,8,May,2025,2025-05-30 00:00:00,95%
3555,55,3,8,May,2025,2025-05-30 00:00:00,95%
3556,56,8,8,May,2025,2025-05-30 00:00:00,95%
3557,57,5,8,May,2025,2025-05-30 00:00:00,95%
3558,58,7,8,May,2025,2025-05-30 00:00:00,60%
3559,59,1,8,May,2025,2025-05-30 00:00:00,95%
3560,60,3,8,May,2025,2025-05-30 00:00:00,60%
3561,61,8,8,May,2025,2025-05-30 00:00:00,95%
3562,62,8,8,May,2025,2025-05-30 00:00:00,95%
3563,63,3,8,May,2025,2025-05-30 00:00:00,60%
3564,64,2,8,May,2025,2025-05-30 00:00:00,60%
3565,65,4,8,May,2025,2025-05-30 00:00:00,60%
3566,66,8,8,May,2025,2025-05-30 00:00:00,60%
3567,67,4,8,May,2025,2025-05-30 00:00:00,95%
3568,68,4,8,May,2025,2025-05-30 00:00:00,60%
3569,69,3,8,May,2025,2025-05-30 00:00:00,95%
3570,70,3,8,May,2025,2025-05-30 00:00:00,95%
3571,71,6,8,May,2025,2025-05-30 00:00:00,60%
3572,72,3,8,May,2025,2025-05-30 00:00:00,60%
3573,73,4,8,May,2025,2025-05-30 00:00:00,60%
3574,74,8,8,May,2025,2025-05-30 00:00:00,60%
3575,75,9,8,May,2025,2025-05-30 00:00:00,60%
3576,76,1,8,May,2025,2025-05-30 00:00:00,95%
3577,77,9,8,May,2025,2025-05-30 00:00:00,60%
3578,78,3,8,May,2025,2025-05-30 00:00:00,60%
3579,79,2,8,May,2025,2025-05-30 00:00:00,95%
3580,80,2,8,May,2025,2025-05-30 00:00:00,60%
3581,81,4,8,May,2025,2025-05-30 00:00:00,95%
3582,82,7,8,May,2025,2025-05-30 00:00:00,95%
3583,83,3,8,May,2025,2025-05-30 00:00:00,95%
3584,84,4,8,May,2025,2025-05-30 00:00:00,95%
3585,85,4,8,May,2025,2025-05-30 00:00:00,95%
3586,86,4,8,May,2025,2025-05-30 00:00:00,95%
3587,87,5,8,May,2025,2025-05-30 00:00:00,95%
3588,88,3,8,May,2025,2025-05-30 00:00:00,95%
3589,89,6,8,May,2025,2025-05-30 00:00:00,95%
3590,90,6,8,May,2025,2025-05-30 00:00:00,60%
3591,91,4,8,May,2025,2025-05-30 00:00:00,95%
3592,92,8,8,May,2025,2025-05-30 00:00:00,95%
3593,93,6,8,May,2025,2025-05-30 00:00:00,95%
3594,94,1,8,May,2025,2025-05-30 00:00:00,60%
3595,95,5,8,May,2025,2025-05-30 00:00:00,95%
3596,96,1,8,May,2025,2025-05-30 00:00:00,95%
3597,97,7,8,May,2025,2025-05-30 00:00:00,60%
3598,98,3,8,May,2025,2025-05-30 00:00:00,60%
3599,99,2,8,May,2025,2025-05-30 00:00:00,95%
3600,100,3,8,May,2025,2025-05-30 00:00:00,60%
3601,101,8,8,May,2025,2025-05-30 00:00:00,95%
3602,102,6,8,May,2025,2025-05-30 00:00:00,95%
3603,103,7,8,May,2025,2025-05-30 00:00:00,60%
3604,104,4,8,May,2025,2025-05-30 00:00:00,60%
3605,105,9,8,May,2025,2025-05-30 00:00:00,95%
3606,106,2,8,May,2025,2025-05-30 00:00:00,95%
3607,107,9,8,May,2025,2025-05-30 00:00:00,60%
3608,108,1,8,May,2025,2025-05-30 00:00:00,95%
3609,109,9,8,May,2025,2025-05-30 00:00:00,60%
3610,110,2,8,May,2025,2025-05-30 00:00:00,60%
3611,111,6,8,May,2025,2025-05-30 00:00:00,95%
3612,112,5,8,May,2025,2025-05-30 00:00:00,95%
3613,113,2,8,May,2025,2025-05-30 00:00:00,95%
3614,114,4,8,May,2025,2025-05-30 00:00:00,60%
3615,115,5,8,May,2025,2025-05-30 00:00:00,95%
3616,116,2,8,May,2025,2025-05-30 00:00:00,95%
3617,117,1,8,May,2025,2025-05-30 00:00:00,60%
3618,118,8,8,May,2025,2025-05-30 00:00:00,60%
3619,119,1,8,May,2025,2025-05-30 00:00:00,95%
3620,120,9,8,May,2025,2025-05-30 00:00:00,95%
3621,121,8,8,May,2025,2025-05-30 00:00:00,60%
3622,122,7,8,May,2025,2025-05-30 00:00:00,95%
3623,123,8,8,May,2025,2025-05-30 00:00:00,60%
3624,124,5,8,May,2025,2025-05-30 00:00:00,95%
3625,125,3,8,May,2025,2025-05-30 00:00:00,60%
3626,126,7,8,May,2025,2025-05-30 00:00:00,95%
3627,127,4,8,May,2025,2025-05-30 00:00:00,95%
3628,128,4,8,May,2025,2025-05-30 00:00:00,95%
3629,129,6,8,May,2025,2025-05-30 00:00:00,95%
3630,130,7,8,May,2025,2025-05-30 00:00:00,95%
3631,131,2,8,May,2025,2025-05-30 00:00:00,95%
3632,132,3,8,May,2025,2025-05-30 00:00:00,60%
3633,133,1,8,May,2025,2025-05-30 00:00:00,95%
3634,134,8,8,May,2025,2025-05-30 00:00:00,95%
3635,135,6,8,May,2025,2025-05-30 00:00:00,60%
3636,136,5,8,May,2025,2025-05-30 00:00:00,60%
3637,137,6,8,May,2025,2025-05-30 00:00:00,60%
3638,138,3,8,May,2025,2025-05-30 00:00:00,60%
3639,139,3,8,May,2025,2025-05-30 00:00:00,95%
3640,140,6,8,May,2025,2025-05-30 00:00:00,95%
3641,141,2,8,May,2025,2025-05-30 00:00:00,60%
3642,142,7,8,May,2025,2025-05-30 00:00:00,95%
3643,143,9,8,May,2025,2025-05-30 00:00:00,95%
3644,144,3,8,May,2025,2025-05-30 00:00:00,95%
3645,145,6,8,May,2025,2025-05-30 00:00:00,60%
3646,146,3,8,May,2025,2025-05-30 00:00:00,95%
3647,147,4,8,May,2025,2025-05-30 00:00:00,95%
3648,148,2,8,May,2025,2025-05-30 00:00:00,95%
3649,149,1,8,May,2025,2025-05-30 00:00:00,60%
3650,150,1,8,May,2025,2025-05-30 00:00:00,60%
3651,151,6,8,May,2025,2025-05-30 00:00:00,95%
3652,152,3,8,May,2025,2025-05-30 00:00:00,95%
3653,153,7,8,May,2025,2025-05-30 00:00:00,95%
3654,154,7,8,May,2025,2025-05-30 00:00:00,60%
3655,155,2,8,May,2025,2025-05-30 00:00:00,95%
3656,156,6,8,May,2025,2025-05-30 00:00:00,60%
3657,157,8,8,May,2025,2025-05-30 00:00:00,60%
3658,158,3,8,May,2025,2025-05-30 00:00:00,60%
3659,159,9,8,May,2025,2025-05-30 00:00:00,95%
3660,160,5,8,May,2025,2025-05-30 00:00:00,95%
3661,161,1,8,May,2025,2025-05-30 00:00:00,95%
3662,162,3,8,May,2025,2025-05-30 00:00:00,60%
3663,163,6,8,May,2025,2025-05-30 00:00:00,60%
3664,164,3,8,May,2025,2025-05-30 00:00:00,95%
3665,165,1,8,May,2025,2025-05-30 00:00:00,60%
3666,166,5,8,May,2025,2025-05-30 00:00:00,95%
3667,167,2,8,May,2025,2025-05-30 00:00:00,60%
3668,168,1,8,May,2025,2025-05-30 00:00:00,95%
3669,169,9,8,May,2025,2025-05-30 00:00:00,60%
3670,170,2,8,May,2025,2025-05-30 00:00:00,95%
3671,171,8,8,May,2025,2025-05-30 00:00:00,60%
3672,172,2,8,May,2025,2025-05-30 00:00:00,60%
3673,173,3,8,May,2025,2025-05-30 00:00:00,95%
3674,174,6,8,May,2025,2025-05-30 00:00:00,60%
3675,175,6,8,May,2025,2025-05-30 00:00:00,60%
3676,176,9,8,May,2025,2025-05-30 00:00:00,95%
3677,177,7,8,May,2025,2025-05-30 00:00:00,95%
3678,178,4,8,May,2025,2025-05-30 00:00:00,60%
3679,179,6,8,May,2025,2025-05-30 00:00:00,95%
3680,180,2,8,May,2025,2025-05-30 00:00:00,95%
3681,181,9,8,May,2025,2025-05-30 00:00:00,95%
3682,182,6,8,May,2025,2025-05-30 00:00:00,60%
3683,183,3,8,May,2025,2025-05-30 00:00:00,60%
3684,184,5,8,May,2025,2025-05-30 00:00:00,95%
3685,185,7,8,May,2025,2025-05-30 00:00:00,95%
3686,186,7,8,May,2025,2025-05-30 00:00:00,95%
3687,187,6,8,May,2025,2025-05-30 00:00:00,95%
3688,188,7,8,May,2025,2025-05-30 00:00:00,60%
3689,189,6,8,May,2025,2025-05-30 00:00:00,95%
3690,190,6,8,May,2025,2025-05-30 00:00:00,60%
3691,191,5,8,May,2025,2025-05-30 00:00:00,60%
3692,192,6,8,May,2025,2025-05-30 00:00:00,60%
3693,193,4,8,May,2025,2025-05-30 00:00:00,60%
3694,194,5,8,May,2025,2025-05-30 00:00:00,60%
3695,195,8,8,May,2025,2025-05-30 00:00:00,60%
3696,196,8,8,May,2025,2025-05-30 00:00:00,60%
3697,197,6,8,May,2025,2025-05-30 00:00:00,60%
3698,198,6,8,May,2025,2025-05-30 00:00:00,80%
3699,199,3,8,May,2025,2025-05-30 00:00:00,80%
3700,200,8,8,May,2025,2025-05-30 00:00:00,60%
3701,201,9,8,May,2025,2025-05-30 00:00:00,80%
3702,202,2,8,May,2025,2025-05-30 00:00:00,80%
3703,203,1,8,May,2025,2025-05-30 00:00:00,60%
3704,204,2,8,May,2025,2025-05-30 00:00:00,80%
3705,205,4,8,May,2025,2025-05-30 00:00:00,60%
3706,206,5,8,May,2025,2025-05-30 00:00:00,80%
3707,207,8,8,May,2025,2025-05-30 00:00:00,80%
3708,208,8,8,May,2025,2025-05-30 00:00:00,60%
3709,209,6,8,May,2025,2025-05-30 00:00:00,80%
3710,210,6,8,May,2025,2025-05-30 00:00:00,80%
3711,211,7,8,May,2025,2025-05-30 00:00:00,60%
3712,212,6,8,May,2025,2025-05-30 00:00:00,80%
3713,213,9,8,May,2025,2025-05-30 00:00:00,80%
3714,214,8,8,May,2025,2025-05-30 00:00:00,80%
3715,215,1,8,May,2025,2025-05-30 00:00:00,60%
3716,216,8,8,May,2025,2025-05-30 00:00:00,80%
3717,217,5,8,May,2025,2025-05-30 00:00:00,60%
3718,218,9,8,May,2025,2025-05-30 00:00:00,80%
3719,219,5,8,May,2025,2025-05-30 00:00:00,80%
3720,220,5,8,May,2025,2025-05-30 00:00:00,60%
3721,221,9,8,May,2025,2025-05-30 00:00:00,80%
3722,222,9,8,May,2025,2025-05-30 00:00:00,80%
3723,223,9,8,May,2025,2025-05-30 00:00:00,80%
3724,224,6,8,May,2025,2025-05-30 00:00:00,60%
3725,225,3,8,May,2025,2025-05-30 00:00:00,60%
3726,226,8,8,May,2025,2025-05-30 00:00:00,80%
3727,227,6,8,May,2025,2025-05-30 00:00:00,80%
3728,228,9,8,May,2025,2025-05-30 00:00:00,60%
3729,229,2,8,May,2025,2025-05-30 00:00:00,60%
3730,230,4,8,May,2025,2025-05-30 00:00:00,80%
3731,231,2,8,May,2025,2025-05-30 00:00:00,60%
3732,232,2,8,May,2025,2025-05-30 00:00:00,80%
3733,233,3,8,May,2025,2025-05-30 00:00:00,80%
3734,234,6,8,May,2025,2025-05-30 00:00:00,60%
3735,235,5,8,May,2025,2025-05-30 00:00:00,80%
3736,236,7,8,May,2025,2025-05-30 00:00:00,60%
3737,237,7,8,May,2025,2025-05-30 00:00:00,80%
3738,238,4,8,May,2025,2025-05-30 00:00:00,60%
3739,239,9,8,May,2025,2025-05-30 00:00:00,60%
3740,240,1,8,May,2025,2025-05-30 00:00:00,60%
3741,241,6,8,May,2025,2025-05-30 00:00:00,80%
3742,242,1,8,May,2025,2025-05-30 00:00:00,80%
3743,243,6,8,May,2025,2025-05-30 00:00:00,60%
3744,244,9,8,May,2025,2025-05-30 00:00:00,60%
3745,245,4,8,May,2025,2025-05-30 00:00:00,60%
3746,246,9,8,May,2025,2025-05-30 00:00:00,80%
3747,247,6,8,May,2025,2025-05-30 00:00:00,80%
3748,248,8,8,May,2025,2025-05-30 00:00:00,80%
3749,249,3,8,May,2025,2025-05-30 00:00:00,80%
3750,250,9,8,May,2025,2025-05-30 00:00:00,60%
3751,251,1,8,May,2025,2025-05-30 00:00:00,80%
3752,252,4,8,May,2025,2025-05-30 00:00:00,80%
3753,253,7,8,May,2025,2025-05-30 00:00:00,60%
3754,254,5,8,May,2025,2025-05-30 00:00:00,80%
3755,255,6,8,May,2025,2025-05-30 00:00:00,60%
3756,256,2,8,May,2025,2025-05-30 00:00:00,80%
3757,257,1,8,May,2025,2025-05-30 00:00:00,60%
3758,258,1,8,May,2025,2025-05-30 00:00:00,60%
3759,259,1,8,May,2025,2025-05-30 00:00:00,80%
3760,260,2,8,May,2025,2025-05-30 00:00:00,80%
3761,261,1,8,May,2025,2025-05-30 00:00:00,80%
3762,262,5,8,May,2025,2025-05-30 00:00:00,80%
3763,263,6,8,May,2025,2025-05-30 00:00:00,60%
3764,264,6,8,May,2025,2025-05-30 00:00:00,60%
3765,265,9,8,May,2025,2025-05-30 00:00:00,80%
3766,266,5,8,May,2025,2025-05-30 00:00:00,80%
3767,267,2,8,May,2025,2025-05-30 00:00:00,60%
3768,268,9,8,May,2025,2025-05-30 00:00:00,80%
3769,269,2,8,May,2025,2025-05-30 00:00:00,60%
3770,270,4,8,May,2025,2025-05-30 00:00:00,80%
3771,271,4,8,May,2025,2025-05-30 00:00:00,80%
3772,272,9,8,May,2025,2025-05-30 00:00:00,80%
3773,273,5,8,May,2025,2025-05-30 00:00:00,80%
3774,274,6,8,May,2025,2025-05-30 00:00:00,80%
3775,275,5,8,May,2025,2025-05-30 00:00:00,60%
3776,276,7,8,May,2025,2025-05-30 00:00:00,60%
3777,277,8,8,May,2025,2025-05-30 00:00:00,60%
3778,278,2,8,May,2025,2025-05-30 00:00:00,60%
3779,279,3,8,May,2025,2025-05-30 00:00:00,60%
3780,280,8,8,May,2025,2025-05-30 00:00:00,80%
3781,281,8,8,May,2025,2025-05-30 00:00:00,80%
3782,282,3,8,May,2025,2025-05-30 00:00:00,80%
3783,283,2,8,May,2025,2025-05-30 00:00:00,60%
3784,284,4,8,May,2025,2025-05-30 00:00:00,80%
3785,285,2,8,May,2025,2025-05-30 00:00:00,60%
3786,286,9,8,May,2025,2025-05-30 00:00:00,80%
3787,287,6,8,May,2025,2025-05-30 00:00:00,60%
3788,288,6,8,May,2025,2025-05-30 00:00:00,80%
3789,289,4,8,May,2025,2025-05-30 00:00:00,80%
3790,290,9,8,May,2025,2025-05-30 00:00:00,60%
3791,291,1,8,May,2025,2025-05-30 00:00:00,80%
3792,292,8,8,May,2025,2025-05-30 00:00:00,80%
3793,293,3,8,May,2025,2025-05-30 00:00:00,60%
3794,294,6,8,May,2025,2025-05-30 00:00:00,95%
3795,295,8,8,May,2025,2025-05-30 00:00:00,95%
3796,296,5,8,May,2025,2025-05-30 00:00:00,60%
3797,297,2,8,May,2025,2025-05-30 00:00:00,85%
3798,298,2,8,May,2025,2025-05-30 00:00:00,85%
3799,299,1,8,May,2025,2025-05-30 00:00:00,85%
3800,300,4,8,May,2025,2025-05-30 00:00:00,85%
3801,301,4,8,May,2025,2025-05-30 00:00:00,60%
3802,302,5,8,May,2025,2025-05-30 00:00:00,60%
3803,303,3,8,May,2025,2025-05-30 00:00:00,60%
3804,304,1,8,May,2025,2025-05-30 00:00:00,85%
3805,305,9,8,May,2025,2025-05-30 00:00:00,85%
3806,306,8,8,May,2025,2025-05-30 00:00:00,85%
3807,307,2,8,May,2025,2025-05-30 00:00:00,85%
3808,308,8,8,May,2025,2025-05-30 00:00:00,60%
3809,309,7,8,May,2025,2025-05-30 00:00:00,85%
3810,310,5,8,May,2025,2025-05-30 00:00:00,60%
3811,311,7,8,May,2025,2025-05-30 00:00:00,85%
3812,312,8,8,May,2025,2025-05-30 00:00:00,60%
3813,313,4,8,May,2025,2025-05-30 00:00:00,85%
3814,314,9,8,May,2025,2025-05-30 00:00:00,60%
3815,315,7,8,May,2025,2025-05-30 00:00:00,60%
3816,316,1,8,May,2025,2025-05-30 00:00:00,60%
3817,317,8,8,May,2025,2025-05-30 00:00:00,85%
3818,318,8,8,May,2025,2025-05-30 00:00:00,85%
3819,319,3,8,May,2025,2025-05-30 00:00:00,85%
3820,320,1,8,May,2025,2025-05-30 00:00:00,85%
3821,321,1,8,May,2025,2025-05-30 00:00:00,85%
3822,322,2,8,May,2025,2025-05-30 00:00:00,85%
3823,323,8,8,May,2025,2025-05-30 00:00:00,60%
3824,324,9,8,May,2025,2025-05-30 00:00:00,60%
3825,325,4,8,May,2025,2025-05-30 00:00:00,60%
3826,326,8,8,May,2025,2025-05-30 00:00:00,85%
3827,327,2,8,May,2025,2025-05-30 00:00:00,60%
3828,328,9,8,May,2025,2025-05-30 00:00:00,85%
3829,329,9,8,May,2025,2025-05-30 00:00:00,60%
3830,330,9,8,May,2025,2025-05-30 00:00:00,85%
3831,331,9,8,May,2025,2025-05-30 00:00:00,60%
3832,332,8,8,May,2025,2025-05-30 00:00:00,85%
3833,333,8,8,May,2025,2025-05-30 00:00:00,60%
3834,334,2,8,May,2025,2025-05-30 00:00:00,85%
3835,335,1,8,May,2025,2025-05-30 00:00:00,60%
3836,336,9,8,May,2025,2025-05-30 00:00:00,60%
3837,337,6,8,May,2025,2025-05-30 00:00:00,60%
3838,338,3,8,May,2025,2025-05-30 00:00:00,85%
3839,339,2,8,May,2025,2025-05-30 00:00:00,85%
3840,340,2,8,May,2025,2025-05-30 00:00:00,60%
3841,341,4,8,May,2025,2025-05-30 00:00:00,60%
3842,342,1,8,May,2025,2025-05-30 00:00:00,85%
3843,343,1,8,May,2025,2025-05-30 00:00:00,85%
3844,344,7,8,May,2025,2025-05-30 00:00:00,60%
3845,345,7,8,May,2025,2025-05-30 00:00:00,60%
3846,346,5,8,May,2025,2025-05-30 00:00:00,85%
3847,347,8,8,May,2025,2025-05-30 00:00:00,85%
3848,348,5,8,May,2025,2025-05-30 00:00:00,85%
3849,349,8,8,May,2025,2025-05-30 00:00:00,60%
3850,350,7,8,May,2025,2025-05-30 00:00:00,60%
3851,351,7,8,May,2025,2025-05-30 00:00:00,60%
3852,352,9,8,May,2025,2025-05-30 00:00:00,60%
3853,353,1,8,May,2025,2025-05-30 00:00:00,85%
3854,354,8,8,May,2025,2025-05-30 00:00:00,60%
3855,355,4,8,May,2025,2025-05-30 00:00:00,85%
3856,356,8,8,May,2025,2025-05-30 00:00:00,85%
3857,357,3,8,May,2025,2025-05-30 00:00:00,60%
3858,358,3,8,May,2025,2025-05-30 00:00:00,85%
3859,359,7,8,May,2025,2025-05-30 00:00:00,85%
3860,360,7,8,May,2025,2025-05-30 00:00:00,60%
3861,361,5,8,May,2025,2025-05-30 00:00:00,60%
3862,362,8,8,May,2025,2025-05-30 00:00:00,60%
3863,363,1,8,May,2025,2025-05-30 00:00:00,60%
3864,364,4,8,May,2025,2025-05-30 00:00:00,85%
3865,365,4,8,May,2025,2025-05-30 00:00:00,60%
3866,366,1,8,May,2025,2025-05-30 00:00:00,60%
3867,367,2,8,May,2025,2025-05-30 00:00:00,85%
3868,368,2,8,May,2025,2025-05-30 00:00:00,85%
3869,369,6,8,May,2025,2025-05-30 00:00:00,60%
3870,370,9,8,May,2025,2025-05-30 00:00:00,85%
3871,371,7,8,May,2025,2025-05-30 00:00:00,60%
3872,372,2,8,May,2025,2025-05-30 00:00:00,85%
3873,373,2,8,May,2025,2025-05-30 00:00:00,85%
3874,374,8,8,May,2025,2025-05-30 00:00:00,85%
3875,375,1,8,May,2025,2025-05-30 00:00:00,85%
3876,376,9,8,May,2025,2025-05-30 00:00:00,85%
3877,377,6,8,May,2025,2025-05-30 00:00:00,60%
3878,378,1,8,May,2025,2025-05-30 00:00:00,85%
3879,379,6,8,May,2025,2025-05-30 00:00:00,85%
3880,380,3,8,May,2025,2025-05-30 00:00:00,85%
3881,381,3,8,May,2025,2025-05-30 00:00:00,85%
3882,382,2,8,May,2025,2025-05-30 00:00:00,85%
3883,383,3,8,May,2025,2025-05-30 00:00:00,60%
3884,384,2,8,May,2025,2025-05-30 00:00:00,85%
3885,385,4,8,May,2025,2025-05-30 00:00:00,85%
3886,386,5,8,May,2025,2025-05-30 00:00:00,85%
3887,387,7,8,May,2025,2025-05-30 00:00:00,85%
3888,388,3,8,May,2025,2025-05-30 00:00:00,85%
3889,389,2,8,May,2025,2025-05-30 00:00:00,85%
3890,390,6,8,May,2025,2025-05-30 00:00:00,85%
3891,391,1,8,May,2025,2025-05-30 00:00:00,85%
3892,392,7,8,May,2025,2025-05-30 00:00:00,85%
3893,393,2,8,May,2025,2025-05-30 00:00:00,85%
3894,394,4,8,May,2025,2025-05-30 00:00:00,60%
3895,395,7,8,May,2025,2025-05-30 00:00:00,85%
3896,396,5,8,May,2025,2025-05-30 00:00:00,60%
3897,397,5,8,May,2025,2025-05-30 00:00:00,85%
3898,398,6,8,May,2025,2025-05-30 00:00:00,85%
3899,399,8,8,May,2025,2025-05-30 00:00:00,60%
3900,400,4,8,May,2025,2025-05-30 00:00:00,85%
3901,401,2,8,May,2025,2025-05-30 00:00:00,60%
3902,402,6,8,May,2025,2025-05-30 00:00:00,85%
3903,403,6,8,May,2025,2025-05-30 00:00:00,85%
3904,404,5,8,May,2025,2025-05-30 00:00:00,85%
3905,405,2,8,May,2025,2025-05-30 00:00:00,85%
3906,406,2,8,May,2025,2025-05-30 00:00:00,85%
3907,407,7,8,May,2025,2025-05-30 00:00:00,85%
3908,408,2,8,May,2025,2025-05-30 00:00:00,60%
3909,409,3,8,May,2025,2025-05-30 00:00:00,60%
3910,410,5,8,May,2025,2025-05-30 00:00:00,85%
3911,411,2,8,May,2025,2025-05-30 00:00:00,60%
3912,412,3,8,May,2025,2025-05-30 00:00:00,60%
3913,413,9,8,May,2025,2025-05-30 00:00:00,85%
3914,414,8,8,May,2025,2025-05-30 00:00:00,85%
3915,415,9,8,May,2025,2025-05-30 00:00:00,85%
3916,416,5,8,May,2025,2025-05-30 00:00:00,85%
3917,417,1,8,May,2025,2025-05-30 00:00:00,60%
3918,418,7,8,May,2025,2025-05-30 00:00:00,60%
3919,419,6,8,May,2025,2025-05-30 00:00:00,85%
3920,420,8,8,May,2025,2025-05-30 00:00:00,60%
3921,421,7,8,May,2025,2025-05-30 00:00:00,60%
3922,422,2,8,May,2025,2025-05-30 00:00:00,85%
3923,423,8,8,May,2025,2025-05-30 00:00:00,60%
3924,424,5,8,May,2025,2025-05-30 00:00:00,85%
3925,425,8,8,May,2025,2025-05-30 00:00:00,85%
3926,426,4,8,May,2025,2025-05-30 00:00:00,85%
3927,427,1,8,May,2025,2025-05-30 00:00:00,60%
3928,428,6,8,May,2025,2025-05-30 00:00:00,85%
3929,429,2,8,May,2025,2025-05-30 00:00:00,85%
3930,430,7,8,May,2025,2025-05-30 00:00:00,85%
3931,431,4,8,May,2025,2025-05-30 00:00:00,85%
3932,432,2,8,May,2025,2025-05-30 00:00:00,85%
3933,433,5,8,May,2025,2025-05-30 00:00:00,60%
3934,434,2,8,May,2025,2025-05-30 00:00:00,60%
3935,435,6,8,May,2025,2025-05-30 00:00:00,85%
3936,436,2,8,May,2025,2025-05-30 00:00:00,85%
3937,437,6,8,May,2025,2025-05-30 00:00:00,60%
3938,438,9,8,May,2025,2025-05-30 00:00:00,60%
3939,439,4,8,May,2025,2025-05-30 00:00:00,85%
3940,440,8,8,May,2025,2025-05-30 00:00:00,85%
3941,441,9,8,May,2025,2025-05-30 00:00:00,60%
3942,442,8,8,May,2025,2025-05-30 00:00:00,60%
3943,443,6,8,May,2025,2025-05-30 00:00:00,85%
3944,444,1,8,May,2025,2025-05-30 00:00:00,85%
3945,445,3,8,May,2025,2025-05-30 00:00:00,85%
3946,446,1,8,May,2025,2025-05-30 00:00:00,85%
3947,447,8,8,May,2025,2025-05-30 00:00:00,60%
3948,448,2,8,May,2025,2025-05-30 00:00:00,85%
3949,449,4,8,May,2025,2025-05-30 00:00:00,85%
3950,450,2,8,May,2025,2025-05-30 00:00:00,85%
3951,451,4,8,May,2025,2025-05-30 00:00:00,60%
3952,452,9,8,May,2025,2025-05-30 00:00:00,85%
3953,453,7,8,May,2025,2025-05-30 00:00:00,60%
3954,454,8,8,May,2025,2025-05-30 00:00:00,85%
3955,455,3,8,May,2025,2025-05-30 00:00:00,85%
3956,456,4,8,May,2025,2025-05-30 00:00:00,85%
3957,457,5,8,May,2025,2025-05-30 00:00:00,85%
3958,458,8,8,May,2025,2025-05-30 00:00:00,60%
3959,459,3,8,May,2025,2025-05-30 00:00:00,85%
3960,460,4,8,May,2025,2025-05-30 00:00:00,60%
3961,461,5,8,May,2025,2025-05-30 00:00:00,60%
3962,462,5,8,May,2025,2025-05-30 00:00:00,85%
3963,463,2,8,May,2025,2025-05-30 00:00:00,85%
3964,464,4,8,May,2025,2025-05-30 00:00:00,85%
3965,465,5,8,May,2025,2025-05-30 00:00:00,85%
3966,466,1,8,May,2025,2025-05-30 00:00:00,60%
3967,467,9,8,May,2025,2025-05-30 00:00:00,85%
3968,468,1,8,May,2025,2025-05-30 00:00:00,85%
3969,469,8,8,May,2025,2025-05-30 00:00:00,60%
3970,470,6,8,May,2025,2025-05-30 00:00:00,85%
3971,471,3,8,May,2025,2025-05-30 00:00:00,60%
3972,472,4,8,May,2025,2025-05-30 00:00:00,85%
3973,473,2,8,May,2025,2025-05-30 00:00:00,60%
3974,474,3,8,May,2025,2025-05-30 00:00:00,85%
3975,475,9,8,May,2025,2025-05-30 00:00:00,85%
3976,476,5,8,May,2025,2025-05-30 00:00:00,85%
3977,477,4,8,May,2025,2025-05-30 00:00:00,85%
3978,478,9,8,May,2025,2025-05-30 00:00:00,60%
3979,479,5,8,May,2025,2025-05-30 00:00:00,85%
3980,480,5,8,May,2025,2025-05-30 00:00:00,85%
3981,481,5,8,May,2025,2025-05-30 00:00:00,60%
3982,482,4,8,May,2025,2025-05-30 00:00:00,60%
3983,483,5,8,May,2025,2025-05-30 00:00:00,85%
3984,484,7,8,May,2025,2025-05-30 00:00:00,85%
3985,485,6,8,May,2025,2025-05-30 00:00:00,60%
3986,486,9,8,May,2025,2025-05-30 00:00:00,85%
3987,487,5,8,May,2025,2025-05-30 00:00:00,85%
